3,0.2838
3,0.2848
3,0.2848
3,0.2622
3,0.2848
3,0.284
3,0.2844
3,0.2846
3,0.263
3,0.2842
3,0.2848
3,0.2838
3,0.2836
3,0.2848
3,0.2846
3,0.284
3,0.2626
3,0.2844
3,0.284
3,0.2844
3,0.2846
3,0.2846
3,0.2836
3,0.284
3,0.2844
3,0.284
3,0.285
3,0.2848
3,0.2838
3,0.2846
3,0.2848
3,0.2842
3,0.2846
3,0.285
3,0.2838
3,0.2848
3,0.2848
3,0.2846
3,0.2844
3,0.284
3,0.2838
3,0.275
3,0.2744
3,0.2846
3,0.2838
3,0.2848
3,0.284
3,0.285
3,0.284
3,0.2846
3,0.2846
3,0.2834
3,0.2844
3,0.2744
3,0.2846
3,0.2838
3,0.2848
3,0.2838
3,0.284
3,0.284
3,0.2744
3,0.284
3,0.2838
3,0.284
3,0.2744
3,0.2838
3,0.284
3,0.2846
3,0.275
3,0.284
3,0.2838
3,0.2844
3,0.274
3,0.2846
3,0.2848
3,0.2846
3,0.284
3,0.2848
3,0.2838
3,0.2848
3,0.2838
3,0.2848
3,0.2846
3,0.2848
3,0.2848
3,0.2838
3,0.284
3,0.2838
3,0.2848
3,0.2848
3,0.2844
3,0.285
3,0.2838
3,0.2838
3,0.2846
3,0.2744
3,0.275
3,0.2848
3,0.284
3,0.284
4,0.3584
4,0.3578
4,0.356
4,0.3586
4,0.3568
4,0.357
4,0.3586
4,0.3584
4,0.3562
4,0.3568
4,0.3588
4,0.3628
4,0.357
4,0.3596
4,0.3586
4,0.3628
4,0.3584
4,0.3588
4,0.3588
4,0.3586
4,0.358
4,0.3498
4,0.3586
4,0.3586
4,0.3482
4,0.3602
4,0.3586
4,0.3586
4,0.3588
4,0.3568
4,0.3584
4,0.3572
4,0.3602
4,0.356
4,0.349
4,0.3588
4,0.3588
4,0.3596
4,0.3596
4,0.3624
4,0.3626
4,0.3624
4,0.3582
4,0.3582
4,0.3586
4,0.3586
4,0.3586
4,0.3586
4,0.3588
4,0.3602
4,0.3596
4,0.3584
4,0.3588
4,0.358
4,0.3602
4,0.3576
4,0.3602
4,0.3568
4,0.3622
4,0.3588
4,0.3586
4,0.3584
4,0.349
4,0.3588
4,0.3588
4,0.3586
4,0.3602
4,0.3602
4,0.3586
4,0.3588
4,0.3588
4,0.3586
4,0.3596
4,0.3596
4,0.3588
4,0.3588
4,0.3602
4,0.349
4,0.3486
4,0.3596
4,0.3586
4,0.3588
4,0.3452
4,0.3588
4,0.3596
4,0.3596
4,0.3568
4,0.3586
4,0.3586
4,0.3572
4,0.3596
4,0.3586
4,0.3586
4,0.3602
4,0.3586
4,0.3602
4,0.3588
4,0.36
4,0.3584
4,0.3582
5,0.434
5,0.4336
5,0.3808
5,0.3812
5,0.4336
5,0.3852
5,0.4334
5,0.4336
5,0.4336
5,0.4336
5,0.4336
5,0.4336
5,0.309
5,0.4336
5,0.3764
5,0.4342
5,0.434
5,0.4336
5,0.434
5,0.4134
5,0.4336
5,0.4338
5,0.3858
5,0.434
5,0.4336
5,0.3818
5,0.3812
5,0.4336
5,0.434
5,0.434
5,0.4336
5,0.4342
5,0.434
5,0.434
5,0.4338
5,0.4336
5,0.4338
5,0.434
5,0.4336
5,0.3866
5,0.381
5,0.434
5,0.434
5,0.4338
5,0.434
5,0.434
5,0.434
5,0.434
5,0.4336
5,0.434
5,0.4336
5,0.434
5,0.434
5,0.434
5,0.3812
5,0.434
5,0.3816
5,0.4338
5,0.434
5,0.434
5,0.3818
5,0.4336
5,0.4338
5,0.4338
5,0.434
5,0.4336
5,0.434
5,0.4336
5,0.434
5,0.434
5,0.4342
5,0.382
5,0.4336
5,0.434
5,0.3852
5,0.434
5,0.434
5,0.434
5,0.434
5,0.4336
5,0.381
5,0.434
5,0.4336
5,0.4336
5,0.4336
5,0.434
5,0.4338
5,0.3814
5,0.4336
5,0.4336
5,0.434
5,0.434
5,0.4342
5,0.4336
5,0.3868
5,0.4338
5,0.4338
5,0.3824
5,0.4336
5,0.4336
6,0.454
6,0.4554
6,0.4746
6,0.4554
6,0.454
6,0.4554
6,0.4512
6,0.454
6,0.4554
6,0.4556
6,0.4924
6,0.4164
6,0.4746
6,0.451
6,0.493
6,0.4698
6,0.454
6,0.4544
6,0.4156
6,0.4554
6,0.4556
6,0.4554
6,0.4554
6,0.454
6,0.4554
6,0.4556
6,0.454
6,0.4556
6,0.4554
6,0.4554
6,0.4558
6,0.4554
6,0.4152
6,0.4554
6,0.4548
6,0.4928
6,0.455
6,0.4544
6,0.4546
6,0.4556
6,0.4162
6,0.4514
6,0.4554
6,0.4744
6,0.451
6,0.4542
6,0.4554
6,0.4544
6,0.4554
6,0.4554
6,0.4554
6,0.4554
6,0.4164
6,0.4556
6,0.4496
6,0.455
6,0.4502
6,0.454
6,0.454
6,0.4556
6,0.4924
6,0.4554
6,0.454
6,0.4776
6,0.4554
6,0.451
6,0.4554
6,0.337
6,0.4554
6,0.4554
6,0.4554
6,0.4446
6,0.4554
6,0.4546
6,0.4696
6,0.4746
6,0.4544
6,0.4526
6,0.4544
6,0.4152
6,0.4154
6,0.4556
6,0.4498
6,0.4544
6,0.4554
6,0.454
6,0.4554
6,0.4554
6,0.454
6,0.4554
6,0.4554
6,0.4548
6,0.4508
6,0.4548
6,0.4548
6,0.4506
6,0.4926
6,0.4158
6,0.4554
6,0.4554
7,0.4456
7,0.4464
7,0.4304
7,0.4768
7,0.459
7,0.4306
7,0.5146
7,0.4458
